Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
11/7/2020,ID-KT,Kalimantan Tengah,42,1,10,31,4559,161,4022,376,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,16.34,1773.73,0.39,62.64,3.53%,88.22%,0.86,0.33
11/7/2020,ID-KI,Kalimantan Timur,265,3,302,-40,15404,506,12707,2191,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,74.60,4336.48,0.84,142.45,3.28%,82.49%,1.39,3.00
11/7/2020,ID-KU,Kalimantan Utara,11,0,14,-3,890,10,773,107,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,16.96,1372.59,0.00,15.42,1.12%,86.85%,1.57,0.00
11/7/2020,ID-BB,Kepulauan Bangka Belitung,13,0,4,9,681,7,600,74,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,9.42,493.56,0.00,5.07,1.03%,88.11%,0.87,1.00
11/7/2020,ID-KR,Kepulauan Riau,43,4,28,11,4274,101,2923,1250,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,22.29,2215.20,2.07,52.35,2.36%,68.39%,1.02,
11/7/2020,ID-LA,Lampung,39,1,81,-43,2105,92,1292,721,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,4.29,231.43,0.11,10.11,4.37%,61.38%,0.89,0.33
11/7/2020,ID-MA,Maluku,10,1,77,-68,3924,49,3401,474,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,5.41,2124.41,0.54,26.53,1.25%,86.67%,0.33,1.00
11/7/2020,ID-MU,Maluku Utara,2,0,0,2,2240,75,1969,196,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,1.53,1712.80,0.00,57.35,3.35%,87.90%,0.67,1.00
11/7/2020,ID-NB,Nusa Tenggara Barat,32,0,17,15,4149,227,3484,438,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,6.07,787.25,0.00,43.07,5.47%,83.97%,1.52,0.00
11/7/2020,ID-NT,Nusa Tenggara Timur,17,0,4,13,768,12,579,177,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,3.14,141.92,0.00,2.22,1.56%,75.39%,2.13,1.00
11/7/2020,ID-PA,Papua,0,0,0,0,9275,134,4852,4289,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,2136.93,0.00,30.87,1.44%,52.31%,1.00,1.00
11/7/2020,ID-PB,Papua Barat,54,0,12,42,4449,69,3737,643,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,47.34,3900.23,0.00,60.49,1.55%,84.00%,0.82,1.00
11/7/2020,ID-RI,Riau,165,5,355,-195,15583,361,13011,2211,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,27.16,2565.48,0.82,59.43,2.32%,83.49%,1.15,0.71
11/7/2020,ID-SR,Sulawesi Barat,162,1,10,151,1226,16,877,333,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,103.85,785.91,0.64,10.26,1.31%,71.53%,13.50,
11/7/2020,ID-SN,Sulawesi Selatan,138,0,48,90,18673,470,16877,1326,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,14.64,1980.82,0.00,49.86,2.52%,90.38%,4.93,1.00
11/7/2020,ID-ST,Sulawesi Tengah,25,0,25,0,988,41,747,200,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,8.46,334.28,0.00,13.87,4.15%,75.61%,1.00,0.00
11/7/2020,ID-SG,Sulawesi Tenggara,73,0,23,50,5315,87,4292,936,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,27.70,2016.72,0.00,33.01,1.64%,80.75%,0.92,0.00
11/7/2020,ID-SA,Sulawesi Utara,52,2,25,25,5581,212,4746,623,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,19.68,2112.51,0.76,80.25,3.80%,85.04%,52.00,1.00
11/7/2020,ID-SB,Sumatera Barat,167,8,267,-108,15820,314,12639,2867,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,30.26,2866.33,1.45,56.89,1.98%,79.89%,0.71,1.33
11/7/2020,ID-SS,Sumatera Selatan,83,2,4,77,8267,446,6717,1104,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.10,1006.02,0.24,54.27,5.39%,81.25%,0.88,2.00
11/7/2020,ID-SU,Sumatera Utara,76,2,63,11,13658,563,11221,1874,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.11,918.19,0.13,37.85,4.12%,82.16%,0.97,0.50
11/8/2020,ID-AC,Aceh,26,0,251,-225,7682,292,5992,1398,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,4.95,1464.00,0.00,55.65,3.80%,78.00%,0.96,0.00
11/8/2020,ID-BA,Bali,44,0,46,-2,12225,400,11198,627,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,10.44,2899.55,0.00,94.87,3.27%,91.60%,0.65,1.00
11/8/2020,ID-BT,Banten,58,3,74,-19,10155,291,8206,1658,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,5.41,947.09,0.28,27.14,2.87%,80.81%,0.46,1.50
11/8/2020,ID-BE,Bengkulu,38,0,25,13,1235,56,953,226,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,19.00,617.64,0.00,28.01,4.53%,77.17%,0.95,0.00
11/8/2020,ID-JK,DKI Jakarta,826,8,984,-166,112028,2394,102019,7615,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,76.16,10328.83,0.74,220.72,2.14%,91.07%,0.74,0.73
11/8/2020,ID-YO,Daerah Istimewa Yogyakarta,34,1,32,1,4237,104,3451,682,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,9.36,1166.89,0.28,28.64,2.45%,81.45%,0.89,0.50
11/8/2020,ID-GO,Gorontalo,8,0,1,7,3045,85,2875,85,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,6.78,2579.09,0.00,71.99,2.79%,94.42%,1.60,1.00
11/8/2020,IDN,Indonesia,3880,74,3881,-75,437716,14614,368298,54804,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,14.63,1650.60,0.28,55.11,3.34%,84.14%,0.91,0.76
11/8/2020,ID-JA,Jambi,41,0,30,11,1326,26,751,549,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,11.74,379.58,0.00,7.44,1.96%,56.64%,2.28,1.00
11/8/2020,ID-JB,Jawa Barat,479,1,622,-144,40091,773,29753,9565,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,10.61,887.73,0.02,17.12,1.93%,74.21%,1.00,
11/8/2020,ID-JT,Jawa Tengah,639,8,279,352,37720,1897,30769,5054,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,17.57,1037.29,0.22,52.17,5.03%,81.57%,1.31,0.30
11/8/2020,ID-JI,Jawa Timur,279,21,275,-17,54933,4367,51230,-664,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.89,1357.07,0.52,107.88,7.95%,93.26%,1.04,0.88
11/8/2020,ID-KB,Kalimantan Barat,36,0,25,11,1989,22,1435,532,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,6.64,366.78,0.00,4.06,1.11%,72.15%,0.43,1.00
11/8/2020,ID-KS,Kalimantan Selatan,46,2,16,28,12176,497,11156,523,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,11.43,3026.56,0.50,123.54,4.08%,91.62%,1.07,1.00
11/8/2020,ID-KT,Kalimantan Tengah,53,0,6,47,4612,161,4028,423,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,20.62,1794.35,0.00,62.64,3.49%,87.34%,1.26,0.00
11/8/2020,ID-KI,Kalimantan Timur,201,6,213,-18,15605,512,12920,2173,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,56.58,4393.06,1.69,144.14,3.28%,82.79%,0.76,2.00
11/8/2020,ID-KU,Kalimantan Utara,3,0,10,-7,893,10,783,100,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,4.63,1377.22,0.00,15.42,1.12%,87.68%,0.27,1.00
11/8/2020,ID-BB,Kepulauan Bangka Belitung,16,0,9,7,697,7,609,81,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,11.60,505.16,0.00,5.07,1.00%,87.37%,1.23,1.00
11/8/2020,ID-KR,Kepulauan Riau,84,5,82,-3,4358,106,3005,1247,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,43.54,2258.73,2.59,54.94,2.43%,68.95%,1.95,1.25
11/8/2020,ID-LA,Lampung,60,6,6,48,2165,98,1298,769,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,6.60,238.03,0.66,10.77,4.53%,59.95%,1.54,6.00
11/8/2020,ID-MA,Maluku,40,0,13,27,3964,49,3414,501,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,21.66,2146.07,0.00,26.53,1.24%,86.13%,4.00,0.00
11/8/2020,ID-MU,Maluku Utara,0,0,0,0,2240,75,1969,196,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1712.80,0.00,57.35,3.35%,87.90%,0.00,1.00
11/8/2020,ID-NB,Nusa Tenggara Barat,46,2,61,-17,4195,229,3545,421,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,8.73,795.98,0.38,43.45,5.46%,84.51%,1.44,
11/8/2020,ID-NT,Nusa Tenggara Timur,10,0,15,-5,778,12,594,172,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.85,143.77,0.00,2.22,1.54%,76.35%,0.59,1.00
11/8/2020,ID-PA,Papua,33,2,50,-19,9308,136,4902,4270,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,7.60,2144.53,0.46,31.33,1.46%,52.66%,,
11/8/2020,ID-PB,Papua Barat,52,0,152,-100,4501,69,3889,543,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,45.59,3945.82,0.00,60.49,1.53%,86.40%,0.96,1.00
11/8/2020,ID-RI,Riau,158,4,161,-7,15741,365,13172,2204,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,26.01,2591.50,0.66,60.09,2.32%,83.68%,0.96,0.80
11/8/2020,ID-SR,Sulawesi Barat,9,0,2,7,1235,16,879,340,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,5.77,791.67,0.00,10.26,1.30%,71.17%,0.06,0.00
11/8/2020,ID-SN,Sulawesi Selatan,77,0,42,35,18750,470,16919,1361,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,8.17,1988.99,0.00,49.86,2.51%,90.23%,0.56,1.00
11/8/2020,ID-ST,Sulawesi Tengah,59,0,11,48,1047,41,758,248,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,19.96,354.25,0.00,13.87,3.92%,72.40%,2.36,1.00
11/8/2020,ID-SG,Sulawesi Tenggara,46,1,18,27,5361,88,4310,963,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,17.45,2034.18,0.38,33.39,1.64%,80.40%,0.63,
11/8/2020,ID-SA,Sulawesi Utara,58,1,10,47,5639,213,4756,670,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,21.95,2134.46,0.38,80.62,3.78%,84.34%,1.12,0.50
11/8/2020,ID-SB,Sumatera Barat,197,6,240,-49,16017,320,12879,2818,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,35.69,2902.03,1.09,57.98,2.00%,80.41%,1.18,0.75
11/8/2020,ID-SS,Sumatera Selatan,42,3,98,-59,8309,449,6815,1045,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.11,1011.13,0.37,54.64,5.40%,82.02%,0.51,1.50
11/8/2020,ID-SU,Sumatera Utara,78,2,58,18,13736,565,11279,1892,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.24,923.44,0.13,37.98,4.11%,82.11%,1.03,1.00
11/9/2020,ID-AC,Aceh,3,0,201,-198,7685,292,6193,1200,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.57,1464.57,0.00,55.65,3.80%,80.59%,0.12,1.00
11/9/2020,ID-BA,Bali,68,1,70,-3,12293,401,11268,624,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,16.13,2915.68,0.24,95.11,3.26%,91.66%,1.55,
11/9/2020,ID-BT,Banten,120,6,42,72,10275,297,8248,1730,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,11.19,958.28,0.56,27.70,2.89%,80.27%,2.07,2.00
11/9/2020,ID-BE,Bengkulu,4,2,22,-20,1239,58,975,206,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,2.00,619.64,1.00,29.01,4.68%,78.69%,0.11,
11/9/2020,ID-JK,DKI Jakarta,716,12,1131,-427,112744,2406,103150,7188,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,66.01,10394.85,1.11,221.83,2.13%,91.49%,0.87,1.50
11/9/2020,ID-YO,Daerah Istimewa Yogyakarta,32,2,62,-32,4269,106,3513,650,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,8.81,1175.70,0.55,29.19,2.48%,82.29%,0.94,2.00
11/9/2020,ID-GO,Gorontalo,4,0,3,1,3049,85,2878,86,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,3.39,2582.47,0.00,71.99,2.79%,94.39%,0.50,1.00
11/9/2020,IDN,Indonesia,2853,75,3968,-1190,440569,14689,372266,53614,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,10.76,1661.36,0.28,55.39,3.33%,84.50%,0.74,1.01
11/9/2020,ID-JA,Jambi,36,0,35,1,1362,26,786,550,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,10.31,389.88,0.00,7.44,1.91%,57.71%,0.88,1.00
11/9/2020,ID-JB,Jawa Barat,330,3,915,-588,40421,776,30668,8977,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,7.31,895.04,0.07,17.18,1.92%,75.87%,0.69,3.00
11/9/2020,ID-JT,Jawa Tengah,619,13,291,315,38339,1910,31060,5369,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,17.02,1054.31,0.36,52.52,4.98%,81.01%,0.97,1.63
11/9/2020,ID-JI,Jawa Timur,243,29,277,-63,55176,4396,51507,-727,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.00,1363.08,0.72,108.60,7.97%,93.35%,0.87,1.38
11/9/2020,ID-KB,Kalimantan Barat,0,0,1,-1,1989,22,1436,531,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,366.78,0.00,4.06,1.11%,72.20%,0.00,1.00
11/9/2020,ID-KS,Kalimantan Selatan,12,1,8,3,12188,498,11164,526,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,2.98,3029.54,0.25,123.79,4.09%,91.60%,0.26,0.50
11/9/2020,ID-KT,Kalimantan Tengah,35,1,19,15,4647,162,4047,438,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,13.62,1807.97,0.39,63.03,3.49%,87.09%,0.66,
11/9/2020,ID-KI,Kalimantan Timur,75,4,313,-242,15680,516,13233,1931,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,21.11,4414.18,1.13,145.26,3.29%,84.39%,0.37,0.67
11/9/2020,ID-KU,Kalimantan Utara,4,0,3,1,897,10,786,101,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,6.17,1383.39,0.00,15.42,1.11%,87.63%,1.33,1.00
11/9/2020,ID-BB,Kepulauan Bangka Belitung,0,0,7,-7,697,7,616,74,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,505.16,0.00,5.07,1.00%,88.38%,0.00,1.00
11/9/2020,ID-KR,Kepulauan Riau,28,5,49,-26,4386,111,3054,1221,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,14.51,2273.25,2.59,57.53,2.53%,69.63%,0.33,1.00
11/9/2020,ID-LA,Lampung,86,6,19,61,2251,104,1317,830,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,9.46,247.48,0.66,11.43,4.62%,58.51%,1.43,1.00
11/9/2020,ID-MA,Maluku,11,1,14,-4,3975,50,3428,497,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,5.96,2152.03,0.54,27.07,1.26%,86.24%,0.28,
11/9/2020,ID-MU,Maluku Utara,4,0,0,4,2244,75,1969,200,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,1715.85,0.00,57.35,3.34%,87.75%,,1.00
11/9/2020,ID-NB,Nusa Tenggara Barat,44,0,3,41,4239,229,3548,462,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,8.35,804.33,0.00,43.45,5.40%,83.70%,0.96,0.00
11/9/2020,ID-NT,Nusa Tenggara Timur,1,0,8,-7,779,12,602,165,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.18,143.96,0.00,2.22,1.54%,77.28%,0.10,1.00
11/9/2020,ID-PA,Papua,0,0,0,0,9308,136,4902,4270,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,2144.53,0.00,31.33,1.46%,52.66%,0.00,0.00
11/9/2020,ID-PB,Papua Barat,8,2,7,-1,4509,71,3896,542,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,7.01,3952.83,1.75,62.24,1.57%,86.40%,0.15,
11/9/2020,ID-RI,Riau,14,2,128,-116,15755,367,13300,2088,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,2.30,2593.80,0.33,60.42,2.33%,84.42%,0.09,0.50
11/9/2020,ID-SR,Sulawesi Barat,35,0,1,34,1270,16,880,374,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,22.44,814.11,0.00,10.26,1.26%,69.29%,3.89,1.00
11/9/2020,ID-SN,Sulawesi Selatan,58,1,15,42,18808,471,16934,1403,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.15,1995.14,0.11,49.96,2.50%,90.04%,0.75,
11/9/2020,ID-ST,Sulawesi Tengah,0,1,23,-24,1047,42,781,224,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,354.25,0.34,14.21,4.01%,74.59%,0.00,
11/9/2020,ID-SG,Sulawesi Tenggara,4,0,26,-22,5365,88,4336,941,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,2035.70,0.00,33.39,1.64%,80.82%,0.09,0.00
11/9/2020,ID-SA,Sulawesi Utara,44,1,40,3,5683,214,4796,673,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,16.65,2151.12,0.38,81.00,3.77%,84.39%,0.76,1.00
11/9/2020,ID-SB,Sumatera Barat,126,2,184,-60,16143,322,13063,2758,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,22.83,2924.86,0.36,58.34,1.99%,80.92%,0.64,0.33
11/9/2020,ID-SS,Sumatera Selatan,26,3,27,-4,8335,452,6842,1041,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.16,1014.29,0.37,55.00,5.42%,82.09%,0.62,1.00
11/9/2020,ID-SU,Sumatera Utara,75,2,64,9,13811,567,11343,1901,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.04,928.48,0.13,38.12,4.11%,82.13%,0.96,1.00
11/10/2020,ID-AC,Aceh,29,1,3,25,7714,293,6196,1225,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,5.53,1470.10,0.19,55.84,3.80%,80.32%,9.67,
11/10/2020,ID-BA,Bali,44,2,2,40,12337,403,11270,664,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,10.44,2926.11,0.47,95.58,3.27%,91.35%,0.65,2.00
